"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Armenia","ARM","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.9250645994832","75.7937005897854","112.688997066314","110.586216133567","105.830589061408","117.450447827395","111.654102542135","114.735652131581","111.15006136611","108.275136010629","112.964756569207","108.753808222086","102.869512812633","96.9965519187696","96.1198313117346","89.1341265601753","85.2750394568942","84.755100160246","84.6880871612562","96.8311215981661","98.300593777353","99.9153984641812","96.78979331931","98.7235707172707","97.6330390280979","91.0274446603294","89.7578164754025","92.3485450148713","91.2875796372273","96.0040219938442","90.2950007656219","84.8931326164284","78.5821979955559","79.5150983664219","77.2740920537304",
"American Samoa","ASM","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","68.7311905621765","69.2745376955903","70.9876890213053","69.994280663443","68.6885323043622","68.8281452099681","70.4999384817291","68.7465508995254","70.3344859461125","68.1077120351713","67.2465181813255","68.3377504768038","68.9907515488911","69.0317530408253","67.9522223878866","72.6661614460537","73.6577523425596","74.1499922041474","75.6631987740222","74.0090776654064","73.1246378534179","73.8159621948018","73.8081428408962","77.7165362644789","75.1330179275877","74.1633864536758","75.3165309056061","75.7202321504648","73.3870023599583","71.8065059194091","72.3251371993783","75.3166141785367","77.9030429030429","77.1005494913659","75.9850155480833","75.9687483613864","75.6641693558602","74.8699846406726","75.2335211458828","76.2944128966062","75.9042907975868","76.5209880661915","75.5883433847228","76.1500321251936","75.620914049363","75.2550673083781","74.3474541934903","74.139021857206","73.9458762034504","72.3545532450586","74.1444213928769","72.5123170766954","72.4617488195808","73.4459961841471","73.5816118344335","75.2580556778406","76.9684072877122","75.5140798393314","75.3016348677692","74.4769090220965","74.1832995822196","73.2518402816731","70.9904052174607","71.6526459651811","73.476713639862",
"Austria","AUT","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","69.0648770007935","69.3402393312162","68.5588237270158","68.545022320982","69.0095888985394","73.1822543099364","74.0603212376296","74.7584155257497","73.5470422503426","73.0566375492173","73.7509849759002","75.1812691760153","75.7527278651958","76.9677701111502","75.9198001256806","76.0230086788361","75.4389104206425","75.2942618186384","74.5465405407827","73.8957869193341","73.618885030215","73.3105390395902","74.335848107877","75.0827087946301","74.8987017171432","74.2893202395371","74.9352193682918","74.1438540730192","73.6809915480494","73.1475963450506","72.8961535438493","72.9767075302536","72.2200157510895","73.0417752485327","72.7082927279391","73.0045677371403","72.3052480485067","70.5908694150153","70.9893696989438","73.8984762458064","73.9162975913064","73.0741851387776","73.1898372721943","73.4446190203496","72.9277976810175","72.344184990602","71.8096726250725","71.8948024715715","71.0677227791164","70.7629856825548","70.8996415601066","71.4634352447374","71.4971846059389","72.7020873745341","74.6837713345168",
"Azerbaijan","AZE","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.1909959072306","70.190868263473","81.5584738905832","95.831847133758","101.085455030691","97.1412503514856","99.699919490595","87.0784915935788","95.1607277800384","91.3883075945008","79.5616879676141","75.1429753931823","75.3055670103093","72.3515007346253","68.7123396872289","52.5430225593931","45.6428502843243","43.0616526506938","41.930677775231","53.8800331446709","50.2439656187448","47.3862370876694","49.9969859545482","52.1862431679901","56.3234887933562","69.0983817579993","71.5405162084693","68.9278026893079","64.6070768616091","68.6301684327234","77.1048015861534","66.2307731923367","55.00486293103","67.7998739527193","69.8023540213872",
"Burundi","BDI","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","94.6428599307582","94.8275889587227","95.9016403962068","100.751877987127","92.6174452888224","96.4197328403602","95.4484540355337","94.2337029677585","94.8814722395508","94.14708886619","96.4014482722903","98.128251603484","100.15883012123","97.0047341213955","101.728240681145","103.146048436477","93.8379753643124","88.4993770064653","94.4818218400118","93.6432814055296","100.596916475185","95.8881695870626","102.238074350258","92.8753799996026","93.6774673989388","95.8990098061114","98.9483906822837","93.3813571857744","98.3274049116896","96.7348214639335","105.365229680521","104.177994695561","110.089472302158","106.238925630672","111.235866332322","107.988504318493","101.723274078297","98.5075845974329","104.668915542229","102.503293807642","107.134645590619","106.137382722716","108.353560845808","106.744693991586","107.323524477722","104.496393112649","109.28702954424","110.013549332041","112.791016247379","103.625141398005","102.939620886773","109.054237331417","107.97505420609","113.780899579302","111.399954934278","97.8402919508163","101.037246321854","101.381131464551","104.124953712126","104.553419999993","106.228720000419","105.705459999731","104.986242958972","106.594289137114","",
"Belgium","BEL","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","67.9696112025951","69.3765887244137","69.8475358970163","70.5169043674146","70.2616257041331","73.7304844343504","73.7124034908553","75.1245135133696","75.6556123646014","77.1266612958322","77.5705865340303","80.366165526768","80.835410981452","81.0201693712206","79.8462427301305","80.1069660287827","79.1021001204548","78.6081123443085","75.9446191033637","74.6672518879114","74.412494601604","75.6518586693788","75.1039590820435","74.9555259588903","74.4172306467761","74.3590523214741","75.1972470578024","73.8154363089939","74.0117735158655","73.3548596907402","73.3523834487106","73.7190964946361","73.6751521193138","73.6778281096528","72.4387902824509","72.2823296271162","71.9869660758139","71.2615633191306","73.3904375096484","75.9198458365841","76.1117094259921","75.7432301488018","76.6971210891312","77.0418505267015","76.5202738158472","75.9908359764931","75.6398565957573","75.6834350006044","75.760002681223","74.8549416210288","74.4878123147578","73.6891736581094","74.5348898060263","75.2375492429001","75.9880348654093",
"Benin","BEN","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","94.5669806201548","94.2797148356292","96.1869327562739","97.1820051709871","97.8897238278337","98.8606427291481","100.57122150341","100.281284751142","97.3672886369804","96.9920984226567","97.6923647224475","99.7611686529775","99.0521072964796","97.212219795705","96.946776320898","99.5826463245154","101.385078054397","100.850941620755","101.95626388948","100.483227920848","106.349024511555","112.351620134584","94.7108467644414","100.49192039236","98.5722341544376","104.056005798506","102.475127623168","102.756140215038","102.646122386288","99.4923686808765","93.2972197044867","94.8617000177245","96.6413409615645","94.3948965676345","89.9442137876135","87.6424878624042","85.9690003654251","85.8145039885821","87.2525891112791","90.1456438366695","90.1291240980733","90.7672837211416","89.4814941311234","89.1638439617269","87.6572783159971","90.042605592906","90.7853792723413","88.6512158649324","89.7534962625964","89.9809806633694","89.6786688544423","89.0551589920886","87.666957219664","85.197191428339","83.1490038651796","86.5835444139701","83.5013125907358","83.104985165831","80.8602202275765","78.7904773492599","79.4544490134111","77.366630163728","71.6025611497536","70.1245925814209","67.8970359053885",
"Burkina Faso","BFA","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","95.5647216323112","94.7523489659091","94.507988368463","94.3322603046155","92.2892391086079","91.2889025540898","91.9530665373066","94.3230341447958","93.9386833174731","94.1744588501321","93.397767039587","92.1938434025956","90.0292036342453","88.1182342975979","82.2943811644564","91.267257308273","87.6795702722398","94.8748109583911","94.0386828240973","96.7337074769659","99.441205830041","100.305018388957","97.2952400966408","96.3904851116264","95.5457604476399","98.151346498675","99.8440092238575","97.4996609073665","97.3433790436373","94.4870205430129","94.575866143095","91.6555268674409","91.3786230861955","92.2626000068009","83.6598120747345","88.5410168381899","92.108376512618","88.3995784044462","91.1490206371071","101.250303179595","102.86280793254","100.024107411512","100.130106710684","96.4680917287651","98.1996651891576","96.9248812781676","97.0678097179793","94.8315480747652","94.3547004294005","92.7280096869189","86.0511068269894","82.9827402585058","83.3894442485877","86.171965390215","85.6973049937223","87.467190522337","85.2656952425359","84.3021723416518","82.6987085208033","82.1354335462749","80.0245298319918","81.3183101776832","83.856610337793","84.5538736713492","79.3574944535916",
"Bangladesh","BGD","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","92.416303823044","93.188233782192","88.0709337563346","91.8171645374732","92.1182771100022","92.2276056517583","93.3506430275766","92.5808717449419","89.1207211713807","91.0109726754256","92.8497142309504","96.2082699184179","103.360132345546","96.6038309453899","99.2726129129395","99.0575625296753","102.978749351542","93.8174764690049","98.3763900919046","98.4847524548075","97.9492722338368","85.161085589942","85.2190847652115","87.9512226601433","93.2229224495318","85.4856112934385","84.7887621494104","85.9015531590903","86.221292349249","84.7167366783816","84.0937105405582","85.426820993694","86.1355893082419","87.700716393226","86.8961488797552","86.8732099754156","83.5796126431686","82.8599749906797","81.3642891483229","81.272278607385","79.9812218392765","79.3684976504872","79.1610612688542","79.8143776904124","78.8120868054287","78.9442862491544","78.5633867639926","79.2526162018641","80.8105879536593","79.6675864216949","79.1899761491198","79.377916333271","78.7762373698397","77.9639056236344","77.9100576746867","77.8415298617768","72.7297405349623","72.9342489667459","73.548818695749","73.1156184200295","72.9223975478205","74.6581822005465","74.7756058312723","74.2404859204901","76.0428220892608",
"Bulgaria","BGR","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","69.0333837385134","63.3963620677259","64.8040533553924","66.4177953083389","64.9116381283765","68.2095271404159","67.5599439922379","68.9332161735279","65.9129849707003","68.6287241783563","78.0205593228554","73.1422254974208","85.9511952191235","92.3459350953496","91.224695585997","72.8548841125144","87.6693708081654","77.583979745651","74.4539066799526","84.7316864124877","86.261847161659","87.9676621134856","87.4459826952073","88.1058202253944","87.7172653084198","86.9154080503237","85.0353701794247","85.2162553070748","82.8088904466123","79.7167247198454","80.6664638827585","78.483505894684","81.391688338642","79.5527147848911","79.6389212737491","78.1638781384939","76.1212208076022","75.8363877428668","76.2184535860609","75.9695323911953","77.3422333976745","76.8198393423772","76.199154106842","76.14792338958","77.3204322608687",
"Bahrain","BHR","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","39.5800292890737","41.5686080088386","45.3076037704524","46.0960377060854","48.1743389968416","46.1027970244145","52.3064808236254","52.3926674474599","54.488677808378","56.5926937561023","55.0715074741823","72.1476885834377","72.9456114330984","69.0823556673979","64.3401941448029","64.9700661056827","64.9774622005851","64.1849966106063","68.4741295032908","67.0009909900871","60.8727422123751","64.0953467356039","62.7687709999002","60.2296277974031","63.0070826743466","53.7901549571636","47.438482621637","43.7128540795645","45.7795868546544","54.8878404873405","53.5572485806234","53.7592173985396","53.9750116131008","56.7335829662306","57.1787137606085","63.6027690312856","63.7609707437881","58.376052604638","57.084138406709","53.6048042477641","57.256473230954","53.1585249206821","50.6287837153973","53.4812089157885","",
"Bahamas, The","BHS","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","70.9817671809257","73.5103315713599","78.5049939897356","74.2080431363738","76.1444093936207","72.2993093835139","71.1161126500462","78.3695066385772","75.3091728921951","75.6643073811931","75.6853380871532","","76.0871979098628","75.6847757422615","80.0881343293177","78.3403023480219","79.5546571798189","80.2006750536975","81.9512977544474","83.9598226655583","69.3911906461414","70.0577472992235","67.1953065317347","66.5451614381035","70.1877773409651","66.2796301384053","67.628400613748","68.50802127817","69.1811878570993","71.7706361110428","70.5129050303532","72.4396731901957","73.2641685600824","74.1994659144037","76.7284480832535","76.6547890004104","76.204977423081","75.6281925828837","75.0464621207001","75.1374054154147","78.2363480063309","77.3425798801797","73.031558333961","84.9235757295044","84.0267508515411","75.3079845719878","76.5082213040147","77.2099691779092",
"Bosnia and Herzegovina","BIH","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125.470024917336","124.485480289858","121.038393816998","120.585313449764","116.021700012455","114.429118575498","109.569895018525","107.076386845889","107.292867521097","107.880299584325","106.890445756244","106.31963761408","108.153981096187","106.477298010206","105.755314549794","101.275629267829","98.2444567762114","95.6662206986212","93.0131663728792","91.696886833123","92.6813270567318","87.5184629260715","86.1154837818404","87.4562919771348","88.607612133072",
"Belarus","BLR","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.1316397228637","66.6666666666667","66.304347826087","74.7208121827411","79.9022087337717","79.6380649572086","80.5560913057303","77.3818935201592","77.7113795838846","78.1469261720836","76.3891261030458","79.177148114504","80.520538826167","78.5096595632959","74.3295900527687","72.7731833753156","70.6828819054588","70.334265421915","68.4822036692893","72.3094939662034","71.666457436037","62.1538837084411","61.618318068094","64.6861695108832","66.5814545105708","67.7991089070258","70.162929572718","70.1088056345167","69.2927631444485","70.8066600312769","69.2005386025188","67.6874586581788","70.6597467753341","71.7847033293725","75.8027599206446",
"Belize","BLZ","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","49.3691987179487","51.9502979865772","54.0032094146047","50.9506685103948","45.3699638367487","49.2266089453533","44.8466569823435","44.1855741040151","44.3521434333847","43.6485294237426","44.137804989491","45.2185563557193","70.8078994614004","68.9380354652321","72.3811990159265","73.1945546669922","74.8663101604278","82.3219601557133","83.4857450242066","81.5796050987253","77.7065589604004","81.4716916780355","83.6781424496846","84.0400336160134","81.2363921904558","78.9179294213363","74.2230462244289","74.2780153476656","76.6289033296912","78.2055078472017","78.7363235378358","77.9398483894803","77.9826123389547","79.9409666707662","79.0599789547527","78.5663801554912","79.0777609142041","79.3584256276751","81.2166139757985","80.5593937110078","80.2065741488607","79.5686930656256","79.7941476095128","78.597864258115","",
"Bermuda","BMU","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.6320743938602","63.5341251456788","62.8666636982165","62.1506131688236","61.8321237894427","61.1575614306081","60.9492354321672","60.8120111179623","60.5046348749795","60.4323856851214","60.4698401304186","59.477297577502","58.9785025642015","56.8291814125304","56.6134384534866",
"Bolivia","BOL","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","92.6546104041081","95.7307060755337","94.0116388211","93.5146443514644","87.559956676466","88.2590529247911","88.9811320754717","89.2192894531685","86.2441130298273","85.6030423759507","83.3885118357888","86.1631837738168","82.7691387559809","80.1915163026274","76.9238090705754","83.2557462903695","83.0281522673642","83.7134760997817","82.8182761096779","82.3899789380335","81.1206284435416","83.6365272528416","84.7153518867267","82.4840571633295","82.4934011525027","84.3286185150967","90.8244085791993","90.8536632396333","90.3905795617906","89.0706958806239","88.6173715999426","89.9085064153579","92.314999369038","92.7418196644942","91.1630323259244","89.3911407906262","88.4553289400373","88.6164877472795","89.2772814572088","91.6346059114313","90.90480638085","91.0150895049594","89.7866768123331","87.5342950716469","84.165781904031","82.2920337365673","77.1290887902131","77.2839430866117","75.5011687670936","80.2105632904083","76.1296955092145","74.4814392886876","72.9433759271467","74.0282215906341","77.6444965493782","85.9149762534492","86.3676616130164","84.6760776644464","84.536021934525","86.5877712356117","89.1799535303907","86.5799607127537","85.9159230953704","87.776800379513","",
"Brazil","BRA","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","71.5782844876965","69.4144600657487","84.6666705290608","79.8907458999233","81.6449617152071","75.4570801751473","75.8528578267736","81.7595393130958","81.5608981484583","78.1806463192035","79.8781628002124","81.1586959519802","80.5574049920271","73.9618841195108","77.0671243212285","73.8483817956208","79.0265874571823","78.5192116027003","78.419549419676","80.5880026369981","78.1192414712423","78.9563980149663","82.6118205760892","86.726502827067","87.2722577070565","79.9738126244614","82.0099830841383","77.3276178698856","77.2441314200222","69.6288713017166","78.5934147869352","79.4680356965133","78.5822115243601","77.7464213207551","77.5030439955817","84.6343635763917","84.90822573366","84.844924489108","84.2128323442722","84.4628102035582","83.360546079648","83.4510033871204","81.7080973759803","80.9221289108927","78.6741611075176","79.3942532263177","79.4765934046826","78.8179351842962","78.5701855375117","81.6070983067281","79.2396870041069","78.9431086998106","79.9419701006856","80.6077290785863","82.1131094196475","83.7416172330876","84.6307770180087","84.6562110351478","84.5111627547834","85.1276286863183","83.2791539197191","79.9155850003186","81.466315525229","81.966934017087","82.5921327157204",
"Barbados","BRB","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","11.3578088314656","13.2437771180071","9.07544034833009","8.19597007787273","7.17467363808435","6.71037388250256","6.97374627079655","6.39210174829808","7.41820846214851","10.0887116322214","","","","","","30.5164427680508","28.2713366887714","29.0970162103017","35.8651784994051","42.6107135397855","41.6127839423753","38.97748984771","42.6442541140154","42.986241510637","51.184581237913","46.0181662078757","41.7748814678614","46.6061883631927","44.0748930564072","41.6991939392225","39.1247649992946","32.4976500603377","30.5847696735501","35.5219227897607","28.2102315387291","38.4154489438363","36.8647840398971","31.5021611959614","32.1994441880299","35.4270061030015","36.9265362986006","44.8472617402265","47.3735507724179","46.9528387873951","43.6742651668313","45.5134406422201","49.2125829529584","47.3189154077878","43.3795055111744","50.4629669543257","51.535768562567",
"Bhutan","BTN","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.6603490183435","80.674036067456","89.3895335157632","76.0402722412752","65.9965312791568","64.68830274953","77.435768862522","87.2854790995184","89.3282309715711","88.8061970876558","63.9811478157066","59.2148648020876","55.8699043220441","57.2782508574212","62.0224908892538","63.7162554483776","56.7194046015922","59.2980188062001","64.5948010004282","66.4405770139966","63.3031236937301","58.7292054792497","53.0200806870378","56.1694820895857","63.0436190518454","70.1358680351235","65.7396972506034","65.7278165786191","67.3447645563808","67.1231522000608","76.6285076680869","74.7963708524194","78.7947072630305","79.724139497627","",
"Botswana","BWA","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","110.034066131627","109.97478237573","109.611670724464","109.647442249675","107.522018646754","105.640243902439","99.8644986449865","100.713444868548","109.157894736842","91.5391539153915","90.9354604786077","77.9735682819383","72.2265932336743","72.2336972558277","75.9798028372205","78.2981153626499","82.1638330757342","84.9441157133465","80.100214745884","73.9075127207423","73.3309077678734","78.4195882025598","77.0537294866274","71.0930512890306","67.7073957977716","61.9462976496381","59.3125453781192","57.8117896651008","49.8231936804665","50.8034859299434","57.3695293058342","60.289182322868","62.9728277643777","63.3388573064009","66.8602312280272","69.4857482728645","61.5554548895742","63.634478769956","66.9823157478759","60.1181322797637","58.2247747274888","57.9413021309241","59.7544746629475","60.5853773198657","60.3186199597083","57.5074854086745","61.0384935851161","62.544909434765","69.0240582365139","80.1186973921262","73.5493259134261","68.8525647034638","77.8317412004428","77.6317733722497","71.5637857804511","77.6371561659528","69.1742826468292","70.9201007075064","72.5657014725436","75.8948759131264","84.686725041056","74.8355508214143","68.4684630552154","72.184244351111","77.4085065019014",
"Central African Republic","CAF","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","91.2727265018183","88.0794992039818","89.8360645450149","91.4826702464941","90.2298982709057","89.1598943089431","93.0412396907216","98.7592754342432","89.0998113358888","93.8981131208554","91.6401795084944","88.8756230453842","90.4447770239587","87.0230217716578","100.09746658627","104.98831508528","95.1734844999152","97.5665724585721","99.578571943453","102.90617420489","108.852112054803","100.936888092552","105.377379896863","100.634606754846","99.8005412584265","94.2433952309256","97.6567424938312","98.0750369865519","96.7997175831059","94.4034305979666","96.0999859785089","95.8879678408099","97.0951747684783","94.9348665987302","89.9131568255688","91.9149700491248","96.8686110432209","91.9697587017728","94.7229898209689","91.8030645440479","93.8429509669707","95.1752219793463","94.5582661727041","93.3544363419142","98.4359736180171","98.2576578926477","97.529706840135","98.662994861029","99.7018086518345","94.0315404267924","89.9263853332855","90.6098323956215","99.1252074618376","100.938053965932","97.7527261222474","97.2043463343015","98.4235092222399","97.0227469908354","101.400140000892","104.133460001467","100.877300004706","101.981140001809","105.700280001519","105.700280000603","104.323754538799",
"Canada","CAN","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","79.3203724174265","77.9799234668704","77.4398826366305","76.1381444258475","75.0112839762698","74.3798878384852","75.9511545947753","76.683468592278","76.7543640541827","77.2017216321409","77.1912851167356","77.2637556568918","75.1493881505738","74.1771530150385","77.1125983322592","76.2490311068939","77.2059161368744","77.1027736637645","75.1657201920923","75.1227723631679","74.1382025095152","76.5805126989729","76.8878941222266","75.7752399423359","76.1746865669254","77.5679319446291","76.500515377758","75.5898126318006","76.2269219257898","78.4598440548612","81.2973710872319","82.1470527646165","81.5362559016488","79.2646709732162","77.4850562936722","77.1847821788857","76.7298309065548","76.9199363343785","75.5686232100461","73.6410132153413","74.6034852582053","75.7903034882679","75.5717908542155","74.1358244667312","73.381950838965","73.6677905669883","73.9786772815436","74.1807681166417","79.5375139849325","78.473823651928","77.0486166500288","77.078160359675","76.6651999817059","76.0628744240931","78.6867941894313","79.5323502505266","78.6795637381513","78.5683678106627","78.4180504269821","79.5248963533865","75.5767576013067","74.0815660799596","76.0354965045453","76.9573442482149",
"Central Europe and the Baltics","CEB","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
