"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Estonia","EST","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82271988.6444622","168371544.554155","218447607.214571","206807479.410852","165850731.382423","274049611.936437","595587942.514285","325892789.377935","416214286.787887","592889580.182473","338234260.376913","1038244664.19461","1086893435.16594","3057558404.59854","1758167635.56107","3033145919.8766","1977264596.96392","1866296946.5753","2592255114.54213","1119148299.05953","1787341526.52249","1097942106.98721","1781648554.48117","-715465129.889722","925762256.709316","1735775304.25103","1273932848.01576","3113489502.24595","3823194189.12658","7554905496.43776","1877817161.42292","5350805151.56147","-3499236298.0105",
"Ethiopia","ETH","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","5845410.63084319","0","0","0","0","0","0","0","0","0","0","0","0","","","170000","3500000","17210000","14140000","21930000","288490000","260670000","69980000","134640000","349400000","255000000","465000000","545100000","265111675.482385","545257102.178304","222000572.994807","108537543.965443","221459581.361984","288271568.250744","628624805.998665","278562822.162861","1343876023.73137","1855052153.64107","2626517918.313","4142937496.46329","4017159564.65434","3360419368.65295","2548743427.35754","2395799880.65984","4259445795.28263","3669991332.17486","3262966283.51939","",
"European Union","EUU","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","2899569468.79636","4101957483.49027","5247233595.42948","6849955524.37092","8012974185.66077","6594486584.5167","4895513546.8622","7411236947.02411","9556880496.67247","10674298739.7985","10849499996.7238","9811504829.69492","8777233645.86529","9639295532.57701","9617570868.50591","10479696702.4972","14482696247.5257","23850125597.7168","36143075340.1259","48464549239.6589","64506841223.5225","64773315942.1518","63652843742.0953","69607140947.992","72276528046.88","110525979788.388","109979022503.617","116730524556.625","220143311492.528","452579930440.253","633986714303.627","366252770239.156","295343566622.354","293507610672.755","313836058137.603","731279014289.63","911860547994.84","1477513468300.85","828202470581.398","587505362680.686","478838169292.184","902531330561.1","582286566261.232","599672309673.075","467407622127.558","850126946081.55","727339882449.95","589818232199.613","132869416184.671","583134288230.833","192039746123.776","684130333521.483","212491488335.551","-275435165651.356","247680815882.403",
"Fragile and conflict affected situations","FCS","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","688569999.6","694550000.10068","265599984.53911","341784999.595316","96138874.4116088","435463580.534878","82121246.6943395","114816658.919227","-129582797.560825","167764191.886526","-1328336626.53529","358918746.306109","595042323.364189","359910767.506755","355433565.962628","1230989559.80755","124851458.334122","847357444.458392","813363384.647057","2378058795.31459","1369311616.24189","3510644261.37352","3014487398.72768","3527320288.65695","3584835057.93416","2752356130.70187","4316854608.3563","10428962351.2054","8904160691.01944","6935492654.21824","9383969703.25344","9410907285.38954","8480064189.94772","13558595393.8708","12300177565.8272","23865396333.0983","23484066489.4061","39520452129.979","43534107195.2797","31771208422.1056","35739178164.562","42304842058.7031","44661745432.8861","32234218173.641","16729149181.9379","22071257736.73","20989977394.5511","24535964643.8544","22641826568.1883","18456733444.9113","13447556217.6378","28661005654.2002","18511774755.4331","19879961540.869","8812286167.24965",
"Finland","FIN","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","18000000","25000000","37000000","13000000","35000000","68270104.6169261","57984170.9085386","48060229.1996462","33797154.8324691","27528009.7492348","27949721.2814738","99646702.7266323","910574.132838514","84470656.84219","136184676.073096","112511585.51363","405308277.25387","273394061.108314","531741374.925324","490175830.765097","812172838.219176","-232904201.903945","396369713.714145","863526070.917893","277840045.043795","1450710446.10372","752969481.736254","2454075989.11364","12514915951.3826","7797795098.68143","13502068644.6076","3224710299.84937","8094575465.08978","5965369887.32256","6777097341.61981","10867806670.7033","4639183791.01376","21980490453.9879","19406654259.4436","-8826315342.10639","12221047445.4544","-6008929965.54386","4930356141.26224","-4959133088.96143","17544672687.0996","17579437753.2438","5228087258.97727","16909619226.7668","-10529085853.8372","16280099519.3449","-2535610877.45159","23579233204.9063","13079164235.1596","-341091562.354509","1981247323.91765",
"Fiji","FJI","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","6400000","6500000","8500000","15699999.9","14300000","14100000","7330000","17100000","12190000","10170587.689665","36334087.8249029","36249750.0550676","36827764.6420869","31946263.9704152","23314315.2854096","21672150.9326871","8032725.26446812","16159396.5014773","31602682.4990824","30606741.5730338","-30386755.8761797","-40188200.0532002","37791314.9836244","-3243015.35567771","-31281482.1138906","-22683100.2607253","-72186987.8144374","-60193603.1308986","20334035.1819074","-147083835.755537","591375.114626136","41301896.3502762","30672578.3302519","40310494.5421484","250597673.082846","172951928.727855","583975309.323135","464230334.109297","679220489.280091","308373711.003253","178091735.587235","217158525.728722","277313671.991809","243782754.036692","377869372.267012","205373209.116505","391619655.400882","387602565.305446","468861002.876235","322282826.115833","239380737.903611","409894560.465739","103581591.564163","91017170","",
"France","FRA","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","621212781.7","525655900","656666980.5","1125479246.6","1846644387.7","1563849883.25955","977422843.564051","1896159371.65279","2471468400.48404","2588309412.66379","3282773277.87031","2469631624.9973","1585298782.09975","1725670868.53761","2397989218.95718","2595492779.80055","3255870956.36327","5139716801.65678","8489906284.29327","10303924628.9084","13183285334.811","15152742089.8424","21839501253.074","20754044035.6782","15797125294.9865","23736300874.0228","21971888803.0024","23047924754.756","29518429032.2114","45971216472.0884","41389082664.7628","50142053918.8909","51550483853.8509","42350800678.3509","35608535812.8719","85137061931.2536","78957053786.1349","83777598395.4499","67997446904.9733","18422928061.9131","38889439213.3126","44205811126.5792","32944663317.8722","33461592993.8228","5063648998.48312","43133325471.3567","35623357280.0881","43733253503.8812","77493098693.2378","53499337503.7413","19368829836.4654","98012545019.1631","109574904464.643","8803377981.64788","55436761139.0065",
"Faroe Islands","FRO","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20209300","","","","","","","","","","",
"Gabon","GAB","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","-700000","15699999.9","17399999.9","15900000","79599999.9","166900000","38700000","34899999.9","56546282.4088442","55048465.0520873","31522217.0310212","54575942.022219","131738211.444365","111844131.911157","8124375.43113784","15091384.2509476","110249347.782176","89806044.8430393","132550733.915725","-30532121.0000975","73457901.5900881","-54589233.7944703","126940086.185977","-113715590.728322","-99602903.9968595","-195496960.295521","-285112515.098994","-114712203.811615","132605754.18622","89452781.6263726","278061231.967685","-100615451.014713","1160708.31013769","99666154.0233406","313970792.039638","326161877.897877","267805000","654808577.188853","693511288.988999","635674956.848352","523939106.191844","1123536918.98497","677327365.545557","324032442.445876","1263109047.12989","41707702.3264655","1243660160","1314029330","1379070820","1553136880","1716511510","1529221080","1104592040","1150733280","",
"United Kingdom","GBR","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","1487998811.68415","1771224349.2066","1207963191.18523","2722732319.90587","4373743379.63996","3318535789.63079","3006207709.47437","4426545753.96917","3787370849.09204","6469481160.44532","10122844315.8157","5879375698.17586","5413259759.41739","5178781725.93574","-347322544.783191","5476472897.18803","8569621721.76597","13074923701.8406","26430921298.4346","27108240789.3914","41363405438.8264","23244186242.4529","23011210833.6831","19686257926.6485","19561337402.3078","29129258040.8363","32412668835.2522","51311836383.8207","109817612847.493","129891584490.274","164130335444.123","56090924808.7938","89760582753.2235","36011240472.8341","87059621382.2838","252653397148.111","203636431868.244","209514959646.908","253454117907.322","14547108445.0914","66734551294.0913","27012050072.3452","46750789727.7264","54473175400.2415","58890445252.714","45333483122.0899","324813224213.021","125358809934.121","-25055440306.9073","19790761929.1276","157185559299.99","5055966700.84887","44897919400.6377","13789803776.1609","3504720459.42776",
"Georgia","GEO","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10000","8000000","","","242500000","265300000","82300000","131466678.34","109871635.49","160398660.46","334891041.62","492732940.01","453107292.01","1171394522.25","1892093991.1","1602232455.97","660800885.27","920915812.73","1170087549.5","968196197.63","1046562195.15","1836879042.83","1735307118.63","1659824033.37","1930381394.76","1304024907.7","1397879177.29","544109653.92","1271256433.53","2286908991.66","2087243923.25","1367720692.11",
"Ghana","GHA","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","67799999.9","30600000","11500000","14400000","14270000","70869954.9990845","-18260969.9999066","19217479.3838501","9696236.56497192","-2800000","15600000","16263751.9999695","16300000","2400000","2000000","5600000","4300000","4700000","5000000","15000000","14800000","20000000","22500000","125000000","233000000","106500000","120000000","81800000","167400000","243700000","165900000","89320000","58930000","136751000","139270000","144970000","636010000","1383177929.85458","2714916343.69978","2372540000","2527350000","3247588000","3294520000","3227000000","3363389444.44444","3192320530.7897","3485333369.27964","3254990000","2989035000","3879831469.7","1875782953.46906","2533586462.03873","1428411737.133","1319315614.67989","",
"Gibraltar","GIB","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","780000","1450000","870000","-700000","-1830000","630000","-520000","560000","-1310000","-400000","380000","700000","1110000","8400000","12850000","15680000","12330000","17860000","38770000","19690000","2720000","210000","769000","23774000","17301000","17810000","63452427","9942000","1677000","30000000","78966000","97900000","105000000","125000000","385900000","381880000","91030000","","956060000","605560000","189999.999999999","-73758603.6635933","53272458.4212994","1618447260.26485","577590000","352760000","44400000","176350000","197610000","658300000","1307980000","",
"Gambia, The","GMB","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","100000","1700000","1700000","1399999.9","1200000","100000","900000","-560000","2104763.22636564","12364861.5970649","280000","2009878.34170447","270000","-400000","-1700000","-500000","-1990000","1525217.66358355","1177623.96914136","13713834.3210935","14120000","9270433.33943914","6323269.18631978","10741221.6768598","9716366.67037366","7729249.07225427","10655113.9800558","11666476.0379732","23700000","49480000","43520000","35480000","42827000","18272720.342347","55526319.4407831","53650280.0190841","82208102.587765","78094820.9585794","70792382.3207138","39447343.7084005","37140887.8131734","36077136.0813735","41183457.7698366","68340322.3788479","23014092.0424561","71976051.7034138","69830172.212844","64338516.0351372","81805006.5959045","71083305.8667937","189576190.794227","251822628.807366","231488000","205541473.783854","232357063.917134",
"Guinea-Bissau","GNB","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","-130000","","40000","","230000","","","0","0","2290000","1439999.9","820000","120000","680000","470000","2020000","2090000","5830000","3300000","430000","40000","1030000","11479110","4407140","730880","702270","395613.596288615","3545253.68893724","4005503.68688217","1915633.35188715","8692468.08975684","17887123.5620828","18770117.49192","6630074.02775762","18890200","26240200","25024047.388377","6624917.19274534","19639703.7983811","28852727.6882278","18575499.4478127","23998591.3709028","15691197.9520896","20563818.2174005","71658680.3379902","20989721.6146962","18529723.3545946","21658003.8438931","25133300.8212657","",
"Equatorial Guinea","GNQ","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","-20000","","","-180000","450000","520000","2169999.9","2439999.9","5629999.9","1679999.9","500000","890258.9696127","11073778.6647058","41324758.9335023","6018320.15756731","22301675.6350731","16995533.4921224","126924170.672485","376180404.220707","53451530","274768120","154296170","154499590","940741220","323391510","689779770","340914470","769146190","469506010","1242731090","-793872330","1636219630","2734000000","1975000000","985256410","582948700","167875180","1187699010","1755302290","384833210","-144465770","821413130","-9072490","561595620","1388191640","141780890","",
"Greece","GRC","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","50000000","42000000","55000000","62000000","67000000","24000000","305000000","387000000","428000000","613000000","672000000","520000000","436000000","439000000","485000000","447000000","471000000","683000000","907000000","752000000","1005000000","1135000000","1144000000","977000000","981000000","1053000000","1058000000","984000000","71200000","82701091.4183123","-8195469.28845516","2001266.56220201","34180546.5370639","1408086698.62351","2147927926.7584","688484256.649083","5411403362.23117","1957124444.19442","5733447473.24928","2766296835.47184","532926980.500431","1092191387.83039","1662090329.838","2945271844.68569","2697339246.05447","1268938505.86333","2698544612.16074","3439131879.75517","4025447788.57703","4999635989.53693","3303648833.22836","6132475888.3553","7947989003.13405","4722066764.49034","6453966685.43276",
"Grenada","GRD","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","-100000","1400000","0","0","0","1900000","2500000","2800000","4111111.11111111","4481481.48148148","14722222.2222222","14981481.4814815","10481481.4814815","12874074.0740741","15274074.0740741","22581481.4814815","20248148.1481481","19311111.1111111","19977777.7777778","16962962.962963","33500000","48685185.1851852","41551851.8518519","57489395.5781315","89573443.4257733","77853769.5825333","99087992.4481011","126368484.200109","81610825.3572085","102721704.256898","165223965.032908","144428158.500629","108699954.353645","55654134.8196244","85923082.6467678","49813748.8307485","130377747.928619","83736824.3611111","154268835.19","109416203.750801","153278369.778148","185990696.386519","208615795.555556","141277504.814815","152223567.037037","162962004.814815","220002714.444444","225731498.518519",
"Greenland","GRL","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","29399999.9","28600000","15900000","34799999.9","47399999.9","80000000","12500000","97500000","127200000","117000000","110700000","127100000","77100000","45000000","38000000","61800000","68800000","150200000","329900000","76200000","47700000","90700000","94100000","142500000","65200000","75200000","76900000","631400000","1346300000","924600000","-788600000","-936494410.38247","-1016996773.78154","19488617.59936","321400000","540000000","635300000","859200000","731386670","499821250","1102460180","876760590","1399819890","1522143500","1407555280","1203355080","845786560","998344470","922397870","1170758860","1004371660","3626364530","1450072830","1650310370","1828129500",
"Guam","GUM","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","9000000","-2439999.9","2500000","8199999.9","1360000","800000","5009999.9","-1764705.88304498","4019999.9","588235.294348328","588235.294348328","-1777777.77840988","4433333.33481111","4733333.33491111","4489019.5194584","1810974.26891343","-9000000","4349999.9","2100000","-2060000","7900000","12340000","146610000","69540000","106690000","74420000","59000000","52000000","44000000","46000000","67100000","56000000","43600000","26100000","30000000","76800000","102400000","152400000","178000000","164000000","198000000","246800000","277910000","200558390","237750048.55","137700000","58000000","212241105.393472","1231760000","2690327775.794","1283062521.17088","2236503735.22896","-2996952015.17","-1135036125.52568","",
"High income","HIC","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","9291565073.98181","10891180619.9238","12433621668.1274","15603064874.3585","18942269014.0715","19632926468.0888","15678161354.8595","22205427922.23","27301974576.4326","34559087071.4971","45895788221.4678","57346557475.188","54587815457.8235","43860443591.8725","50666564853.8545","33470248641.7877","72278220409.3725","128330091536.137","147615929197.978","179527676077.427","218829366635.868","145773169353.58","145619661488.314","174248515240.703","199320592363.376","274244085186.49","308085844850.969","390373303001.166","652701171228.674","1052313008869.31","1428385319970.99","739825515638.723","607887428652.871","589093109335.53","818427682473.813","1281966454681.38","1857336481096.27","2650155570182.51","1916627916999.48","1137671904461.89","1266564979287.59","1715776212238.47","1446613619296.86","1483314025077.65","1350195691204.41","2192813142453.99","2228745258239.67","1743618062055.59","514436764924.356","1413830987021.07","676860226224.603","1693158837572.16","1262909737916.48","539901279626.181","999811726291.975",
"Hong Kong SAR, China","HKG","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","49822078","59483393.5","110442097","271274584.7","153444422.9","377359617.8","255361829.7","273737273","477382649.1","648065889.9","710201409.3","2062785581.9","1236856767.6","1144127082.4","1287739696","-267220620.9","1888313589.9","6249829233.7","4978949480.4","2041094981.4","3275072300","1020860060","3887467100","6929625910","7827938820","6213362500","10460173710","11368147930","13939361335.8582","25355410569.0154","70495739305.8458","31291719644.6149","6747855220.81764","18567357065.2331","22194238604.966","40963127270.6954","44901793968.8764","62121011424.0703","67035187587.6672","54275707074.2543","82709142976.2978","96135081265.0953","74887135901.3219","76857453417.8737","129847455921.475","181047431127.246","133259182324.997","125716724339.795","97036255478.9459","58299361094.7774","117452284750.967","137191251277.419","122407913138.418","121985594745.393","117026502147.146",
"Honduras","HND","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","8400000","7400000","3000000","6599999.9","-1149999.99976168","7000000","5250000","8900000","13150000","28200000","5800000","-3600000","13800000","21000000","20450000","27500000","30000000","38650000","48300000","51000000","43500000","52100000","47600000","26700000","34800000","50000000","90900000","121500000","99000000","237300000","349978000","309826700","287314900","390166272.910663","592120092.945897","601059572.180071","717591908.177829","966926354.327952","1200798087.04613","494497450.521717","607376418.071286","1042571020.7703","1081346795.58822","1069029263.15978","1704790710.03868","1316679827.33597","1147030449.99683","949955941.517779","1442587576.2096","955095297.980429","236016866.159637","800315953.182343","758286498.804818","1086111945.15352","1309045847.41367",
"Heavily indebted poor countries (HIPC)","HPC","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","306793998.9","143209999.60068","259054984.03911","380329998.895316","377841909.974427","513134920.599953","541019849.465993","421326634.480851","695217442.334786","694128839.634426","789971792.476551","754371998.284071","483790872.031398","188085491.379686","203002617.815033","578010393.093587","-15811822.0471531","553089685.779257","619129808.432835","919883278.634391","708906382.128228","355549395.156933","588676343.275943","1219407228.98125","1186793913.75743","1683486034.69922","1897157222.98161","3333085607.09566","4053908685.71391","4612000892.2125","4053413015.19882","4685436000.29559","5892830400.53592","6836256857.01364","7422180817.86331","8173921981.86352","10333820168.4609","14873118483.3514","19433535055.8534","15646350122.0463","23687328773.9511","28510235839.9849","32570848782.2556","35188732015.5684","29413034854.6819","29844492523.8333","24562923813.71","29665460417.7173","28390334785.8975","24239311279.9078","19395547475.8401","32602309269.5952","27850674126.0348","32116727823.8686","6402329123.49929",
"Croatia","HRV","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13000000","144186480.153655","114440874.376863","108053139.664729","492528182.656309","596514805.246476","1004077219.78391","1454741833.64146","1015069996.97348","1036758145.87206","980784304.813265","1846434012.04769","1314179917.33292","1814728743.16264","3346611893.3292","4645807617.35418","5249620116.02881","3069599255.91982","1545050408.33734","1248979435.63125","1465100044.52763","953913354.19207","3187739083.0843","488655917.568245","1574455103.96608","1820430355.43778","1645992913.89195","3978656307.57573","1471750500.43121","5125181839.24963","3927390914.43453","3341914870.68901","4665323978.67975",
"Haiti","HTI","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","2799999.9","3400000.00068","4059985.03910975","6979999.99531595","7939993.41632895","2640000.000528","7780000.001556","8000000.0016","10000000.002","12000000.0024","13000000.0026","8340000.001668","7080000.001416","8420000.001684","4460000.00037167","4920000","4820000","4680000","10100000","9360000","8000000","-1800000","-2200000","-2800000","-2800000","7400000","4100000","4000000","10760000","30000000","13250000","4400000","5700000","13800000","5900000","26000000","160600000","74500000","29800000","55470000","178000000","119000000","156000000","161918586.25","99000000","105680000","104900000","374860000","105000000","75000000","25000000","51299000","39413200","23647920","",
"Hungary","HUN","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","553809000","1462141210.2598","1479165393.92739","2349715110.57644","1144083870.1178","4804151332.43276","3288936448.51943","4164123319.5914","3261654749.79361","3384965975.25316","2747712559.81382","4058819560.69833","3643428379.51995","4157510420.33352","4538099567.15789","27489690204.0215","18678720024.6862","70631297038.9164","74741370128.9628","-2986078748.11143","-20952692164.6004","10563869736.8555","10670096331.9646","-3730081935.94212","12880113629.556","-5469731521.61747","69453473203.2502","-12371761179.6433","-64648352413.5289","98265233190.135","167399384338.45","33516328362.4347","-1914414091.41235","-70837013939.8378","-32786402181.3292",
"IBRD only","IBD","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","2500289259.75442","2720200628.19411","1748615738.25697","3634336188.5414","4556999344.49556","5346927975.89144","4025331674.59621","4092271769.12482","5846646740.53408","6803225508.93983","8125768964.84588","11655673791.0797","10139062141.1498","8709356809.89684","8847409140.91407","10322326247.9212","9528583084.80665","10334804752.305","17587091682.2046","18997780420.8212","15850217714.0204","20901101171.5382","31734077690.6173","49560788282.0236","70070802128.1458","78858224802.8672","98023475583.653","126899578633.361","129901430673.36","138021898778.821","125996294288.454","143975282992.422","130820981413.586","131703799741.848","171196455331.219","245523196752.32","296805473324.92","408793420069.225","469752435366.737","343945484502.468","518786168594.692","599072578040.3","558016876053.54","604072744460.565","557997733155.057","537112118572.095","457673266505.784","453135843259.41","539867383135.702","479024839458.331","483877098104.689","656335345156.188","526196367964.104","339004508455.711","288589514762.013",
"IDA & IBRD total","IBT","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","3185749258.65442","3228200627.89479","2441930721.99608","4576286187.03671","5315430382.63841","6386014546.48053","5057396784.90478","5087855049.29258","6914468756.5075","8072175318.72929","8527448083.33721","13331873314.6267","11305460471.9525","9615144464.57095","9430034343.87815","11752393358.9004","10015078860.3114","11812809812.5161","19008898496.1167","22275565389.6046","21932530220.0148","30993544369.7301","44309981904.5813","64740628589.247","86711691080.9079","98196326813.8984","123893719215.403","163989070967.644","163036069176.023","176534030837.112","163560306382.381","174333651276.517","159665476155.558","173574772690.481","239680885535.567","321459824450.667","425936782193.641","590378483243.296","673138714280.94","461795163929.845","667083718083.124","788160608450.031","732108826138.341","775709653123.751","705948396849.243","658766474725.588","596999446907.269","577460007113.178","649494241658.47","616799817542.572","576001360732.867","850632821858.964","643161985133.621","459499946552.881","365520829111.386",
"IDA total","IDA","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","685459998.9","507999999.70068","693314983.73911","941949998.495316","758431038.142848","1039086570.58909","1032065110.30856","995583280.167764","1067822015.97342","1268949809.78947","401679118.49133","1676199523.54697","1166398330.80263","905787654.674103","582625202.964081","1430067110.97918","486495775.504707","1478005060.21117","1421806813.91212","3277784968.78333","1916497777.15453","2283658841.72486","3236871435.15719","4714026549.86501","4591797999.46068","3774580405.05216","4436988152.74125","5762627313.40409","6012980315.56188","6733625612.82271","6599447350.63282","7045833463.16344","9248042773.75403","10903981057.4198","13572868932.0739","18884158477.6969","25804925686.6236","35930941265.6594","43838151149.2958","35910081231.9786","41464689346.5521","51416855874.9637","50997649860.1959","54341007646.5872","48126975859.0521","50312871364.9403","45268745520.316","51625271903.1514","46007434791.7288","44159491731.9861","36418342241.8696","51891398425.9283","44603525910.235","52049161241.6687","21006526137.7284",
"IDA blend","IDB","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","419709999.8","417170000","519449999.4","630009999.6","483442128.268421","611147831.598081","481040978.362792","566456574.034116","407570618.568555","639576448.446595","-236445794.473556","1097002434.66139","781479221.114984","946915263.41802","393474232.735532","1145137433.48612","376555408.603198","1002043371.83577","780718048.34116","2139203900.51575","1010178359.07801","1322715224.54037","1655455369.20877","2577850157.12985","2819868864.90057","2181847158.1914","2356256745.57443","2227746716.76353","2605261781.03193","2470901701.77321","2332971712.34618","2190125629.22184","4071318411.33341","3862399041.28068","4514348939.81303","9574337192.91898","12781077093.8698","16368279899.8999","18339673265.9882","15454557352.948","13148130214.2825","15893231428.8504","12413124199.832","13137943882.4285","13756330004.6723","13352177177.655","10956434205.0126","15395288810.6547","11884150543.5772","9365399319.77025","5930524834.1993","11078623175.3641","9715965782.24671","11415972862.9042","7430281451.40117",
"Indonesia","IDN","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","145380000","299069999.9","253520000","581000000","182120000","1292059999.9","747590000","235000000","417709999.9","226000000","180000000","133000000","225000000","292000000","222000000","310000000","258000000","385000000","576000000","682000000","1093000000","1482000000","1777000000","2004000000","2109000000","4346000000","6194000000","4677000000","-240800000","-1865620963.49087","-4550355285.71428","-2977391857.14286","145085548.722222","-596923827.786241","1896082770","8336257207.64285","4914201435.40071","6928480000","9318453649.82664","4877369178.43651","15292009410.5099","20564938226.7185","21200778607.8727","23281742361.5305","25120732059.5134","19779127976.9576","4541713739.23769","20510310832.4469","18909826043.5105","24993551748.0098","19175077747.8077","21213080329.8583","24702029705.0926","21543358781.3828","24130025025.851",
"IDA only","IDX","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","265749999.1","90829999.70068","173864984.33911","311939998.895316","274988909.874427","427938738.991013","551024131.945772","429126706.133648","660251397.404866","629373361.342873","638124912.964886","579197088.885581","384919109.68765","-41127608.7439175","189150970.228549","284929677.49306","109940366.901508","475961688.3754","641088765.570963","1138581068.26758","906619170.624545","961371268.600549","1581822925.7715","2135406617.95548","1772360499.67839","1593120936.86076","2081269807.16682","3535392696.64055","3408158284.52994","4263175541.0495","4267936448.28664","4856164044.12246","5177803372.80162","7041089802.7657","9061617965.42638","9315695509.9448","13026283204.693","19570790668.4864","25504592750.7176","20476919937.6373","28301055221.8042","35518775739.7262","38765838570.8831","40443787051.4366","34403870809.6243","36954930724.4332","34303512431.771","36238323387.2313","34192330794.797","34796787911.8696","30511086561.6225","40882005484.9695","35016103635.1153","40634169761.4625","13576244686.3272",
"Isle of Man","IMN","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
