"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Belarus","BLR","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","809.65035082998","758.797798330166","715.633727998469","679.086655214472","584.816716371133","518.332779166548","547.815008663872","609.8981437843","693.812587667354","760.331590927429","822.958949675169","970.347699221853","1084.35702247471","1170.5126489192","1289.31547250499","1488.22641740507","1687.59735094038","1922.01275217044","2243.63823593581","2249.16696145741","2465.5041801483","2527.23207979028","2801.38455475956","3104.07512697177","3234.4490772205","3155.22073329226","3051.85213796771","3198.22546289729","3458.57766392455","3641.13206886556","3612.9293812816","3816.41392982379","3837.21055934231","4169.20268418252","4709.16794859968",
"Belize","BLZ","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","2260.50164484375","1745.23923801317","1930.20513859114","1739.4522125496","1447.38773130182","1328.31586815417","1201.57818666823","1398.6137876232","1604.96818825219","1755.58905446676","2032.10442411649","2165.37966537967","3438.79293440249","3474.17103407294","3573.94175241757","3592.46866511275","3524.07792700694","3515.49805924685","3642.58224197027","3766.99261359369","3931.94293966307","4083.39348008161","4270.51990957948","4313.88155157964","4181.17655360375","4012.40561194231","3814.60890370915","3797.14425671873","3759.4214149029","3523.6339296938","3533.57613730141","3501.88953626799","3581.11866194662","3691.50306362529","3733.86389258086","3777.36555413055","3726.56315711662","3622.22212244452","3640.77827018289","3740.02215750762","3249.25521204039","3708.88075551838","3999.75813900176","3995.72388559571","",
"Bermuda","BMU","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50537.2501274364","51016.7654103114","54529.0860434402","51342.1090260582","49180.7226476194","48161.8396900347","43401.8887949301","44721.2556873986","46317.9073116712","47565.8228870951","49082.8942287789",
"Bolivia","BOL","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","978.763134186545","1028.71542932986","1009.32250214121","1043.98473914886","1030.58048943184","1081.63746817448","1138.81638619181","1181.65165156323","1189.80075170188","1239.36585652995","1291.39817458055","1307.75988075834","1291.38173610261","1367.08796272809","1378.88343477519","1403.41044491746","1478.90459396167","1519.75439823935","1443.5921627683","1423.17366186443","1417.25237582863","1391.8715910312","1307.24914590955","1220.76061130954","1194.70795942658","1216.23276426959","1250.18635695665","1262.14464103151","1246.67457018255","1242.34284948836","1257.56821963693","1272.56425120333","1291.19925758724","1307.92760456853","1320.48983255318","1333.96743415177","1352.27933471612","1400.18184742819","1447.94443418503","1462.1909780201","1470.40078865573","1464.15561131221","1469.31202228925","1472.12548879573","1489.68490366888","1513.55254143333","1548.54912299526","1585.76064305283","1644.70631721724","1676.95906031374","1715.22346154453","1775.42734549271","1827.72319452964","1905.82618562962","1978.3306201735","2049.8635782729","2088.16636346799","2155.22843792502","2215.94006587875","2265.30691920268","2061.75227130762","2149.8550507853","2196.44944247101","2235.29847267582","",
"Brazil","BRA","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","1505.15143330241","1595.31971807214","1647.05170980409","1588.06690870737","1595.24506530267","1566.78472010411","1589.151407634","1683.67391555024","1833.62662624425","1713.18300158893","1978.18075156453","2180.88749668945","2373.92448965271","2529.1782077906","2765.74565745449","2558.2015924865","2934.88434192609","3195.01279915365","3178.91325376912","3431.11031063938","4272.80718680222","3841.96377195594","3848.63325642426","3689.05128511933","3704.26363262568","3725.25675099261","4078.48566875691","3802.85290395058","3486.07494460866","3377.06806332493","3480.00821027876","3588.12119521275","3509.52882094078","3529.80469142399","3633.29647636147","3990.73676580138","4057.99033816749","4119.37603302013","4029.3227555635","3986.08072682776","4090.18744227745","4068.36305251854","4071.16326769774","4001.42979729022","4111.70347555236","4246.72193837633","4424.07806377645","4658.76584603965","4912.63241470555","5085.80410286104","5357.37853068852","5570.00720269218","5718.32815243123","5869.0511774241","5952.93021381255","5716.0200503876","5454.96089643837","5522.49377639489","5614.6464433447","5722.93061562937","5430.17399837507","5567.04770442001","5776.98016243189","5940.57348353476","6198.25467114159",
"Barbados","BRB","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4032.82213287657","4107.46790080774","3926.10744200835","4675.53562311218","5339.28339580457","4800.41617318075","4460.79902288317","4850.17089824005","5350.7738351407","4717.39434842207","4482.18033196215","4079.35699131037","4162.59477598263","4108.88726322967","4668.39583607859","5148.36936789665","5033.62827850544","5139.06899547564","5154.21861498065","5148.74227193206","5305.03588315752","5298.91799187791","5486.94198236908","5871.56905207691","6140.30979852315","5833.76835564402","6059.36421759576","5904.6940134755","6109.18044003187","6170.37993576493","6471.99808196326","7782.75303298866","8136.25903133234","8743.45843377284","9634.25063620494","10124.2250867634",
"Bhutan","BTN","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","370.144201800957","428.176516476507","511.653271960682","417.514682690606","374.333464944318","404.004376476012","468.516265920313","479.64900964651","583.610493866392","543.70286157487","502.664443113926","467.371845562722","456.905165777752","544.228428939369","633.93520395173","703.254669945986","463.824401093605","765.999016533359","783.844399985633","790.266243322401","800.938377898969","839.221299297686","807.98203733915","1054.63053671355","1343.17468787611","1506.61980234034","1423.82429924539","1448.11430086702","1551.43204090378","1511.65340890811","1548.60261203679","1500.69731074383","1580.11819649668","1688.48528039639","",
"Botswana","BWA","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","763.312100348159","801.789449062624","827.4002284664","878.1326586232","930.088669345889","912.248369638156","864.934717075569","791.41172496246","712.607348022687","738.041148148614","835.77789992351","863.861305357909","837.727967108974","886.092974827841","1078.63953401876","1284.41441603714","1374.43678444055","1319.18119605322","1251.82065332963","1246.23848856839","1419.62161289352","1460.52799924092","1619.26217621817","1616.83233561462","1582.89420891262","1529.36489432223","1431.3615342089","1474.26867788627","1467.84828676917","1486.69922903722","1617.60021196286","1861.55791094741","1987.35880995685","2170.43734613163","2233.53562543508","2348.18000423445","2421.27279817189","2582.24960489982","2750.3391250186","2766.82063673071","2824.81608051776","2856.59506258127","2856.78605849791","2967.64374797772","3017.67988505214","3044.01464966204","3073.9318074303","3117.91405949829","3238.18146819339","3245.35645948703",
"Central African Republic","CAF","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","518.918136257212","507.081051620211","499.296417229015","537.025154079982","288.405493100422","296.824624281021","301.950945517928","322.920070290638","319.696677156768","470.670803000621","490.965314989506","462.480689439679","467.533486663464","494.139481411463","466.601391204032","539.681429527544",
