"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Armenia","ARM","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-5.43941055101329","2.5688297783348","-2.1299177533343","1.78758883398485","3.91411260681083","0.756174307649021","2.83405555049928","-0.927016879663386","5.41198363085681","10.2454058280205","16.341811815504","19.7148351012962","24.3073179174958","28.5448330329336","28.6006926293811","27.9049203479905","14.0475566558617","13.200763048602","11.095722762862","14.0967327906916","14.836719782724","13.2812572210453","18.4537774287326","17.8749653628263","17.1784579074194","15.553575766877","10.2814912166284","15.6557323934288","19.662447649442","22.5039109157333","18.9794181174658","20.6768458057891",
"American Samoa","ASM","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.6934384699231","24.4478955413166","20.8362688354868","18.3422311846331","20.3314818583821","21.8776580267481","20.6366487213644","20.9000876033196","21.8141658325262","21.6282007054382","20.6305973488384","21.1959079594637","20.7475781984984","21.7799799533557","21.0829405515026","21.5210839476431","20.9800119972366","21.6570804788513","21.3606234641538","21.8933397059517","23.9968094473505","21.779589193384","23.233863755159","24.2816686227821","23.8825387040325","23.5587570521884","22.6130541293527","20.6104635837291","21.6646108801241","21.504535529276","22.124677778459","23.4466601522295","25.4528244441424","25.0992677655241","23.9804597252506","23.1358081114963",
"Austria","AUT","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.2027327311514","26.8986570432199","28.3529254330842","28.8079332137102","25.1006778097902","25.9019377063544","26.2928147431321","25.9001846964115","25.5917612890381","26.2094723176004","25.6755417948535","27.1433439783754","26.3960360513964","26.8813622258114","28.1223106975115","29.2121199273019","29.4764715024588","28.2055731613325","26.6289104300087","24.8837663834811",
"Azerbaijan","AZE","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.28107379257661","2.10428394137451","13.8208838496976","6.61884098122421","14.4729191239702","20.0314553023675","23.6631064837271","22.7117285368742","26.031472350997","27.5425575943354","39.7042268292354","45.084483929383","45.3646366931048","49.9431219143338","40.3676355233235","44.7303156495938","46.7937666377981","44.2703391956061","42.7595444245626","40.7466530426271","28.1219050095256","22.600148416985","29.0257083432948","32.1495755297108","28.5735479704091","23.5689818278517","32.5315200551054","42.0519877557144","29.4066754704845","27.3678457617325",
"Burundi","BDI","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","10.2636614525349","8.63455617300307","14.1953662628949","8.56435892711432","14.3924917485707","8.70394136029835","11.6815140438223","5.14371048637291","12.1115764697723","5.41727512480078","6.01727840108639","3.73755729739957","6.04074612248643","0.665303318676024","2.41802868214964","1.32796784952459","1.48988364734218","4.20017348335444","6.75563090813406","6.58731771530622","15.349424460608","8.00747385296584","7.3374335656348","-1.50473095165096","9.85453402590192","3.21313433752747","1.95173031827764","10.8824792965122","3.93252302393491","-0.500763519960478","12.1264406661441","7.25758459192548","7.37870527880964","5.51780106703573","9.66164732493142","10.6492603469457","12.5667160987751","9.97861938954023","11.0605051143518","",
"Belgium","BEL","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.37176774741","26.2242285590273","27.1943475754274","27.3168221709726","27.8480009657266","28.7795848698255","27.4273411880211","24.7516941780935","24.3994114105114","23.3553351053783","24.2248481831757","23.8063857487615","24.0395907881902","23.9600258575182","23.6620791213036","23.9464629161253","23.78136708186","24.802045985219","24.9892159086887","26.2967292361512","25.5720150652583","24.7661968610721","23.9957219851186",
"Benin","BEN","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","11.1018906357438","10.1493346314316","11.215814822317","13.615100526116","10.5040542295679","12.6413875705939","4.17243059864786","-3.25155923539542","13.2215463107058","8.19251643322001","7.51661332851062","2.63422348633175","4.13737405141148","4.35786268267888","0.770432596116901","4.51420462512702","9.68837373776896","10.7565413906647","9.57520641648833","9.68531333749983","14.5061014735488","15.8971115379436","15.2438913301843","16.187851175992","15.7985752363326","12.4565304724931","12.6838791666836","13.278921809743","13.6132887525639","11.3663910040752","13.2568657816357","12.1909297240227","12.4648656396847","14.045190406809","12.6417407502668","11.454386753593","11.3872624204363","12.1258515414977","13.5331677371806","16.2831559494633","18.6043786820495","14.0978645779089","17.9518374127159","18.2530062411206","20.3473009909443","22.2244813365381","21.5767230966933","22.8429464050503","28.5896303837119","30.1546562543466","",
"Burkina Faso","BFA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.85370003082685","6.313850630507","10.1689026140516","9.6044781547624","11.4920276426597","15.8387095998885","17.4955996006826","18.0633013871007","14.3904332480437","13.3891810623371","11.8593440664466","13.4507489224613","14.7702128827717","17.1079805387269","16.8441595823891","20.5564554558953","17.0493517183387","15.0331775680831","15.2630835600576","",
